board_id,date,date_hebrew,context,part,chapter,halacha_id,title,summary,credit,url,halacha_key
default,2032-03-09,26 אדר 5792,general/core,א,1.0,כג,"הלכות נטילת ידיים שחרית, וברכות השחר במקרים חריגים פרק א","במקום צורך ניתן להקל וליטול ידיים בחדרי מקלחות (ויברך בחוץ), ויש המקילים בשעת הדחק אף ליטול בחדרי שירותים, ומכל מקום אין להקל בחדרי שירותים שהזוהמא מצויה בהם.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-א/,
default,2032-03-10,27 אדר 5792,general/core,א,18.0,ח,הלכות נטילת ידיים לסעודה פרק יח,"כלי קטן (המכיל פחות מחצי כוס מצויה), סדוק, או נקוב, וכן כלי שלכשעצמו אינו בר קיבול (כשקית שתייה), או שלא נוצר לאיחסון נוזלים (כקסדה), פסולים לנטילת ידיים לסעודה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יח/,
default,2032-03-10,27 אדר 5792,general/core,א,7.0,יג,הלכות תפילין פרק ז,"מעיקר הדין, תפילין שהוחזקו בכשרות אינם צריכים בדיקה אלא אם כן קיימת סיבה לחוש לפגיעה בהן, כגון ששהו בתנאי אקלים קשים, או שהיו מונחות זמן רב מבלי שהשתמשו בהם ויש לחוש שהתעפשו. יש המורים שבמידה וקיים חשש משמעותי לכשרותם, כגון שנרטבו במים רבים, אין לברך על הנחתן קודם שיבדקם. תפילין שנחבטו והתקלקלה צורת ריבוען, פסולים, אולם אם ריבוען ניכר ורק נפגמו מעט, כשרים. למעשה במקרים אלו יש להיוועץ במורה הוראה, ומ""מ עד שתתבאר כשרות…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ז/,
default,2032-03-11,28 אדר 5792,general/core,א,2.0,יג,הלכות המקום הראוי לדבר שבקדושה פרק ב,"המפיל ספר תורה או תפילין לארץ מתענה, ובמקום צורך פודה תעניתו במתן צדקה, המפיל נרתיק ובו תפילין לא מתענה, אלא ישוב בתשובה ויתן צדקה. במקום צורך ניתן להקל ולצנוח עם תפילין ב׳שק החזה׳.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ב/,
default,2032-03-11,28 אדר 5792,general/core,א,23.0,יא,הלכות ברכת הגומל פרק כג,"כשנעשה נס לרבים ואין כולם בקיאים בברכות, ראוי שהבקי יאמר ברכת הגומל ׳ברוב עם׳ ויתכוון להוציא את השומעים ידי חובתם.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כג/,
default,2032-03-12,29 אדר 5792,pesach/pre,ג,57.0,א,הלכות ערב פסח וליל הסדר פרק נז,"כל כוס צריכה להכיל לכל הפחות רביעית (86 סמ""ק, כחצי כוס מצויה), ומאידך, ראוי להימנע משימוש בכוס גדולה שאינו יכול לשתות את רובה (שהרי בכל מקרה ראוי לכתחילה שתהא הכוס מלאה על כל גדותיה).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-12,29 אדר 5792,pesach/pre,ג,57.0,ב,הלכות ערב פסח וליל הסדר פרק נז,"לכתחילה צריך לשתות רביעית שלימה, ובבת אחת. בדיעבד די בשתיית רוב רביעית, ובמשך כארבע דקות. (לכן, חייל שאין בידו כוס, יעדיף לכתחילה להשתמש במימייה שפיה רחב, ולא בבקבוק שפיו צר).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-13,1 ניסן 5792,pesach/pre,ג,57.0,ג,הלכות ערב פסח וליל הסדר פרק נז,"חייל שיש בידו רק מימייה או בקבוק אחד, יוכל לערוך את הסדר עליהם באופן שכל פעם ישתה רביעית, ולאחר מכן יתקנם באמצעות הוספת מעט מים (שלא טעמו מהם).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-13,1 ניסן 5792,pesach/pre,ג,57.0,ד,הלכות ערב פסח וליל הסדר פרק נז,"מספר חיילים רשאים לשתות בזה אחר זה מכוס או מבקבוק אחד, ואינם נחשבים לפגומים לאחר טעימת הראשון.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-14,2 ניסן 5792,pesach/pre,ג,57.0,ז,הלכות ערב פסח וליל הסדר פרק נז,"דגשים הלכתיים לעריכת הסדר מצוות החג - מצוה מן התורה לספר ביציאת מצרים ולאכול כזית מצה בליל הסדר (גם בזמן הזה), ומצוה מדברי סופרים (בזמן הזה) לשתות ארבע כוסות ולאכול מרור. כדי לקיים מצוות אלו כתיקונן, וכן משום זכר לקרבנות הפסח והחגיגה, ומעוד טעמים, הנהיגו חז""ל הלכות נוספות לליל הסדר, בכלל זה שתיית הכוסות על סדר ההגדה (ראשונה על הקידוש, שניה על ההגדה, שלישית על ברכת המזון, ורביעית על גמר ההלל), אכילת הכרפס, החרוסת והאפ…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-14,2 ניסן 5792,pesach/pre,ג,57.0,יב,הלכות ערב פסח וליל הסדר פרק נז,"הפסק באמצע הסדר ועריכת סדר נוסף עבור אחרים בליל הסדר, שישנה שהות גדולה בין הקידוש ('כוס ראשונה') לסעודה, חשוב לזכור להימנע לכתחילה מיציאה מהמקום בפרק זמן זה. אולם אם בדיעבד נאלצו לצאת ממקומם, ואפילו לזמן ממושך, אין צריכים לחזור ולקדש, כל שנשארו מספר סועדים במקומם. מלבד זאת יש להזכיר שאם הפסיקו באמצע הסעודה אפילו לזמן ממושך, אך לא הסיחו דעתם ממנה, אינם צריכים לחזור ולברך ברכה ראשונה קודם שימשיכו באכילתם, אלא שאם עבר ש…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-15,3 ניסן 5792,pesach/pre,ג,57.0,יא,הלכות ערב פסח וליל הסדר פרק נז,"מצות ההסבה יש להסב בשעת אכילת מצת המצוה, ובשעת שתיית כל אחת מארבע הכוסות, ולכתחילה יש לאכול בהסבה גם את שאר המצות שיש מצוה באכילתן (כזית נוסף בתחילת הסעודה, 'כורך' ואפיקומן). בדיעבד, אם אכל את אחת המצות בלא הסבה, ועדיין לא ברך ברכת המזון, צריך לחזור ולאוכלה בהסבה, ואם קשה עליו האכילה, אינו צריך לחזור ולאכול את הכורך והאפיקומן. ואם לא אכל אפילו כזית מצה בהסבה, וכבר ברך ברכת המזון, יברך שוב ברכת 'המוציא' ויאכלנה בהסבה…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-15,3 ניסן 5792,pesach/pre,ג,57.0,ט,הלכות ערב פסח וליל הסדר פרק נז,"עריכת הסדר על כמות יין מצומצמת, על שאר משקאות ('חמר מדינה'), או בלא יין",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-16,4 ניסן 5792,pesach/pre,ג,57.0,ו,הלכות ערב פסח וליל הסדר פרק נז,"עריכת סדר מקוצר בשעת דחק חייל שאין באפשרותו לערוך את הסדר בשלימותו, יערוך סדר מקוצר כדלהלן (במידת האפשר יוסיף גם את החלקים שבסוגריים): קידוש ליו""ט, 'שהחיינו' וכוס ראשונה, ('ורחץ' וכרפס), מה נשתנה, עבדים היינו, מתחילה עובדי ע""ז היו אבותינו ועכשיו קרבנו המקום לעבודתו, פסח מצה ומרור, פסח על שם שפסח הקב""ה על בתי אבותינו במצרים, מצה על שם שלא הספיק בצקם להחמיץ, מרור על שם שמררו את חייהם, (בכל דור ודור, לפיכך אנחנו חייבים,…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-16,4 ניסן 5792,pesach/pre,ג,57.0,ח,הלכות ערב פסח וליל הסדר פרק נז,"עריכת הסדר על כוס קטנה, בקבוק, או מימייה",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-17,5 ניסן 5792,pesach/pre,ג,57.0,ה,הלכות ערב פסח וליל הסדר פרק נז,"זמן עריכת הסדר בשעת דחק אין להתחיל את הסדר קודם צאת הכוכבים, ומעיקר הדין יש לסיים את אכילת האפיקומן עד חצות. על כן, חיילים העוסקים בפעילות מבצעית בפרק זמן זה, אם יהיה באפשרותם לקיים אז את מצוות החג, יעדיפו ליטול עימם ערכות סדר אישיות ולקיים תוך כדי פעילותם את הסדר כהלכתו (או במידת הצורך 'סדר מקוצר', כמבואר בתשובה הבאה), מאשר לערוך את הסדר ברוב-עם לאחר חצות (תוך התחשבות בהלכות תחומין, עיין פרק מו, שכן איסור תחומין חל…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-17,5 ניסן 5792,pesach/pre,ג,57.0,יג,הלכות ערב פסח וליל הסדר פרק נז,"אכילה ושתייה לאחר הסדר אסור לאכול או לשתות משעת סיום הסדר עד עלות השחר, למעט שתיית מים או משקאות שטעמם קלוש, ובמקום צורך אף שאר משקאות שאינם משכרים (כקפה 'חזק' וכד'). כמו כן מי שישן לאחר הסדר רשאי להקל במקום צורך ולאכול כשניעור משנתו (אף קודם עלות השחר). אולם אין להסתמך על הדעה המקילה באכילה ושתייה לאחר חצות הלילה (כשסיימו את אכילת האפיקומן קודם חצות), אלא כשהדבר מועיל לצרכים מבצעיים.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-18,6 ניסן 5792,pesach/pre,ג,57.0,י,הלכות ערב פסח וליל הסדר פרק נז,"אופן ההסבה מצוה להסב על צידו השמאלי, ולכתחילה ישעין את גופו על כר או משענת וכד', אך אם אין הדבר באפשרותו, רשאי להיסמך על כתף חבירו, או להישען באמצעות זרועו על הספסל או על השולחן (או על הקרקע, במידה שיושב על הקרקע), אולם הטיית הגוף באוויר אינה נחשבת להסבה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-23,11 ניסן 5792,pesach/pre,ג,57.0,ב,הלכות ערב פסח וליל הסדר פרק נז,"לכתחילה צריך לשתות רביעית שלימה, ובבת אחת. בדיעבד די בשתיית רוב רביעית, ובמשך כארבע דקות. (לכן, חייל שאין בידו כוס, יעדיף לכתחילה להשתמש במימייה שפיה רחב, ולא בבקבוק שפיו צר).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-23,11 ניסן 5792,pesach/pre,ג,57.0,א,הלכות ערב פסח וליל הסדר פרק נז,"כל כוס צריכה להכיל לכל הפחות רביעית (86 סמ""ק, כחצי כוס מצויה), ומאידך, ראוי להימנע משימוש בכוס גדולה שאינו יכול לשתות את רובה (שהרי בכל מקרה ראוי לכתחילה שתהא הכוס מלאה על כל גדותיה).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-24,12 ניסן 5792,pesach/pre,ג,57.0,ג,הלכות ערב פסח וליל הסדר פרק נז,"חייל שיש בידו רק מימייה או בקבוק אחד, יוכל לערוך את הסדר עליהם באופן שכל פעם ישתה רביעית, ולאחר מכן יתקנם באמצעות הוספת מעט מים (שלא טעמו מהם).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-24,12 ניסן 5792,pesach/pre,ג,57.0,ד,הלכות ערב פסח וליל הסדר פרק נז,"מספר חיילים רשאים לשתות בזה אחר זה מכוס או מבקבוק אחד, ואינם נחשבים לפגומים לאחר טעימת הראשון.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-25,13 ניסן 5792,pesach/pre,ג,57.0,ז,הלכות ערב פסח וליל הסדר פרק נז,"דגשים הלכתיים לעריכת הסדר מצוות החג - מצוה מן התורה לספר ביציאת מצרים ולאכול כזית מצה בליל הסדר (גם בזמן הזה), ומצוה מדברי סופרים (בזמן הזה) לשתות ארבע כוסות ולאכול מרור. כדי לקיים מצוות אלו כתיקונן, וכן משום זכר לקרבנות הפסח והחגיגה, ומעוד טעמים, הנהיגו חז""ל הלכות נוספות לליל הסדר, בכלל זה שתיית הכוסות על סדר ההגדה (ראשונה על הקידוש, שניה על ההגדה, שלישית על ברכת המזון, ורביעית על גמר ההלל), אכילת הכרפס, החרוסת והאפ…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-26,14 ניסן 5792,pesach/core,ג,57.0,יא,הלכות ערב פסח וליל הסדר פרק נז,"מצות ההסבה יש להסב בשעת אכילת מצת המצוה, ובשעת שתיית כל אחת מארבע הכוסות, ולכתחילה יש לאכול בהסבה גם את שאר המצות שיש מצוה באכילתן (כזית נוסף בתחילת הסעודה, 'כורך' ואפיקומן). בדיעבד, אם אכל את אחת המצות בלא הסבה, ועדיין לא ברך ברכת המזון, צריך לחזור ולאוכלה בהסבה, ואם קשה עליו האכילה, אינו צריך לחזור ולאכול את הכורך והאפיקומן. ואם לא אכל אפילו כזית מצה בהסבה, וכבר ברך ברכת המזון, יברך שוב ברכת 'המוציא' ויאכלנה בהסבה…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-27,15 ניסן 5792,pesach/post,ג,57.0,ח,הלכות ערב פסח וליל הסדר פרק נז,"עריכת הסדר על כוס קטנה, בקבוק, או מימייה",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-27,15 ניסן 5792,pesach/post,ג,57.0,ו,הלכות ערב פסח וליל הסדר פרק נז,"עריכת סדר מקוצר בשעת דחק חייל שאין באפשרותו לערוך את הסדר בשלימותו, יערוך סדר מקוצר כדלהלן (במידת האפשר יוסיף גם את החלקים שבסוגריים): קידוש ליו""ט, 'שהחיינו' וכוס ראשונה, ('ורחץ' וכרפס), מה נשתנה, עבדים היינו, מתחילה עובדי ע""ז היו אבותינו ועכשיו קרבנו המקום לעבודתו, פסח מצה ומרור, פסח על שם שפסח הקב""ה על בתי אבותינו במצרים, מצה על שם שלא הספיק בצקם להחמיץ, מרור על שם שמררו את חייהם, (בכל דור ודור, לפיכך אנחנו חייבים,…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-28,16 ניסן 5792,pesach/post,ג,57.0,יג,הלכות ערב פסח וליל הסדר פרק נז,"אכילה ושתייה לאחר הסדר אסור לאכול או לשתות משעת סיום הסדר עד עלות השחר, למעט שתיית מים או משקאות שטעמם קלוש, ובמקום צורך אף שאר משקאות שאינם משכרים (כקפה 'חזק' וכד'). כמו כן מי שישן לאחר הסדר רשאי להקל במקום צורך ולאכול כשניעור משנתו (אף קודם עלות השחר). אולם אין להסתמך על הדעה המקילה באכילה ושתייה לאחר חצות הלילה (כשסיימו את אכילת האפיקומן קודם חצות), אלא כשהדבר מועיל לצרכים מבצעיים.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-28,16 ניסן 5792,pesach/post,ג,57.0,יב,הלכות ערב פסח וליל הסדר פרק נז,"הפסק באמצע הסדר ועריכת סדר נוסף עבור אחרים בליל הסדר, שישנה שהות גדולה בין הקידוש ('כוס ראשונה') לסעודה, חשוב לזכור להימנע לכתחילה מיציאה מהמקום בפרק זמן זה. אולם אם בדיעבד נאלצו לצאת ממקומם, ואפילו לזמן ממושך, אין צריכים לחזור ולקדש, כל שנשארו מספר סועדים במקומם. מלבד זאת יש להזכיר שאם הפסיקו באמצע הסעודה אפילו לזמן ממושך, אך לא הסיחו דעתם ממנה, אינם צריכים לחזור ולברך ברכה ראשונה קודם שימשיכו באכילתם, אלא שאם עבר ש…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-29,17 ניסן 5792,pesach/post,ג,57.0,ט,הלכות ערב פסח וליל הסדר פרק נז,"עריכת הסדר על כמות יין מצומצמת, על שאר משקאות ('חמר מדינה'), או בלא יין",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-29,17 ניסן 5792,pesach/post,ג,57.0,ה,הלכות ערב פסח וליל הסדר פרק נז,"זמן עריכת הסדר בשעת דחק אין להתחיל את הסדר קודם צאת הכוכבים, ומעיקר הדין יש לסיים את אכילת האפיקומן עד חצות. על כן, חיילים העוסקים בפעילות מבצעית בפרק זמן זה, אם יהיה באפשרותם לקיים אז את מצוות החג, יעדיפו ליטול עימם ערכות סדר אישיות ולקיים תוך כדי פעילותם את הסדר כהלכתו (או במידת הצורך 'סדר מקוצר', כמבואר בתשובה הבאה), מאשר לערוך את הסדר ברוב-עם לאחר חצות (תוך התחשבות בהלכות תחומין, עיין פרק מו, שכן איסור תחומין חל…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-03-30,18 ניסן 5792,pesach/post,ג,57.0,י,הלכות ערב פסח וליל הסדר פרק נז,"אופן ההסבה מצוה להסב על צידו השמאלי, ולכתחילה ישעין את גופו על כר או משענת וכד', אך אם אין הדבר באפשרותו, רשאי להיסמך על כתף חבירו, או להישען באמצעות זרועו על הספסל או על השולחן (או על הקרקע, במידה שיושב על הקרקע), אולם הטיית הגוף באוויר אינה נחשבת להסבה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-04-03,22 ניסן 5792,pesach/post,ג,57.0,ב,הלכות ערב פסח וליל הסדר פרק נז,"לכתחילה צריך לשתות רביעית שלימה, ובבת אחת. בדיעבד די בשתיית רוב רביעית, ובמשך כארבע דקות. (לכן, חייל שאין בידו כוס, יעדיף לכתחילה להשתמש במימייה שפיה רחב, ולא בבקבוק שפיו צר).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-04-03,22 ניסן 5792,pesach/post,ג,57.0,א,הלכות ערב פסח וליל הסדר פרק נז,"כל כוס צריכה להכיל לכל הפחות רביעית (86 סמ""ק, כחצי כוס מצויה), ומאידך, ראוי להימנע משימוש בכוס גדולה שאינו יכול לשתות את רובה (שהרי בכל מקרה ראוי לכתחילה שתהא הכוס מלאה על כל גדותיה).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-04-04,23 ניסן 5792,pesach/post,ג,57.0,ג,הלכות ערב פסח וליל הסדר פרק נז,"חייל שיש בידו רק מימייה או בקבוק אחד, יוכל לערוך את הסדר עליהם באופן שכל פעם ישתה רביעית, ולאחר מכן יתקנם באמצעות הוספת מעט מים (שלא טעמו מהם).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-04-04,23 ניסן 5792,pesach/post,ג,57.0,ד,הלכות ערב פסח וליל הסדר פרק נז,"מספר חיילים רשאים לשתות בזה אחר זה מכוס או מבקבוק אחד, ואינם נחשבים לפגומים לאחר טעימת הראשון.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-04-05,24 ניסן 5792,pesach/post,ג,57.0,ז,הלכות ערב פסח וליל הסדר פרק נז,"דגשים הלכתיים לעריכת הסדר מצוות החג - מצוה מן התורה לספר ביציאת מצרים ולאכול כזית מצה בליל הסדר (גם בזמן הזה), ומצוה מדברי סופרים (בזמן הזה) לשתות ארבע כוסות ולאכול מרור. כדי לקיים מצוות אלו כתיקונן, וכן משום זכר לקרבנות הפסח והחגיגה, ומעוד טעמים, הנהיגו חז""ל הלכות נוספות לליל הסדר, בכלל זה שתיית הכוסות על סדר ההגדה (ראשונה על הקידוש, שניה על ההגדה, שלישית על ברכת המזון, ורביעית על גמר ההלל), אכילת הכרפס, החרוסת והאפ…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2032-04-06,25 ניסן 5792,general/core,א,17.0,ב,הלכות בית כנסת פרק יז,"פשט המנהג להתיר לערוך בבית הכנסת סעודות מצוה כסעודה שלישית וסעודת סיום ש״ס וכד׳, ובפרט כשנאמרים בהן דברי תורה, אלא שיש להיזהר משחוק וקלות ראש.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יז/,
default,2032-04-06,25 ניסן 5792,general/core,א,11.0,ח,הלכות קריאת שמע ותפילת שחרית פרק יא,"אסור לרמוז לחבירו באמצע ק״ש, ומכל מקום לאחר שסיים פרשה ראשונה רשאי להקל ולרמוז לצורך מצוה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יא/,
default,2032-04-07,26 ניסן 5792,general/core,א,10.0,י,"הלכות תפילה בציבור, צירוף למנין ושליח ציבור פרק י","במסגרת הצבאית נהוג שהש״ץ מתפלל כדרכו, והציבור נגרר אחריו בחלקי התפילה שדרך לאומרם בפרהסיא, ברם, יש להקפיד לתת ביטוי ראוי לגווני הציבור השונים, וכל שכן שרשאים להוסיף מזמורים פיוטים ומנגינות, כמנהגי העדות השונות, שאף למי שאין נוהגים בהם, אין כל מניעה הלכתית להוסיפם. ״והאמת והשלום – אֱהָבו״.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-י/,
default,2032-04-07,26 ניסן 5792,general/core,א,9.0,ג,הלכות פסוקי דזימרה פרק ט,"המאחר לתפילת הציבור, או ששעתו דחוקה, יאמר ברוך שאמר, אשרי, וישתבח, וימשיך כסדר הרגיל מברכת יוצר אור ואילך (ולמנהג הספרדים והתימנים בשעת דחק גדולה רשאי אף לדלג לחלוטין על פסוקי דזימרה). היתה בידו שהות נוספת, יוסיף את המזמורים בפסוקי דזימרה הפותחים ב׳הללויה׳. לאחר התפילה ישלים את שדילג, מלבד ברכות ׳ברוך שאמר׳ ו׳ישתבח׳ שאין לאומרם אלא קודם התפילה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ט/,
